"","INE","average_age"
"1778","11011",41.7005147402901
"1779","11012",46.1070781971431
"1780","11013",40.3173045469414
"1781","11014",40.4670472008782
"1782","11015",39.6213270698767
"1783","11016",40.6470435415151
"1784","11017",42.3393641767899
"1785","11018",44.9751301330249
"1786","11019",45.3835072031793
"1787","11020",41.2895286361183
"1788","11021",42.3751304607127
"1789","11022",40.9102624548169
"1790","11023",41.0911407457742
"1791","11024",44.4178863805507
"1792","11025",40.5165963689712
"1793","11026",43.2890876565295
"1794","11027",40.9191571874683
"1795","11028",40.9207194244604
"1796","11029",38.1467876692596
"1797","11030",41.170343555768
"1798","11031",41.7996968452964
"1799","11032",40.5691351780941
"1800","11033",39.6625700801368
"1801","11034",43.6234950747902
"1802","11035",41.9835560688555
"1803","11036",45.3856783919598
"1804","11037",42.1793044469783
"1805","11038",43.4098765432099
"1806","11039",42.0242433845666
"1807","11040",45.8483516483516
"1808","11041",40.9636558430855
"1809","11042",45.7882523567803
"1810","11901",40.9182651016318
"1811","11902",42.5840288743515
"1812","11903",40.6204926811853
"1813","12001",49.3918711656442
"1814","12002",52.9186991869919
"1815","12003",48.3781581092095
"1816","12004",44.5168725519735
"1817","12005",43.2700393587405
"1818","12006",49.8191489361702
"1819","12007",47.7366589327146
"1820","12008",55.6412213740458
"1821","12009",39.8750654401316
"1822","12010",54.3073770491803
"1823","12011",43.0231527093596
"1824","12012",43.0844209941683
"1825","12013",56.5562913907285
"1826","12014",53.8858695652174
"1827","12015",49.2698412698413
"1828","12016",45.1191815856778
"1829","12017",56.921568627451
"1830","12018",50.6
"1831","12020",45.9880952380952
"1832","12021",43.6165895336419
"1833","12022",51.0727762803235
"1834","12024",46.2560975609756
"1835","12025",59.3768115942029
"1836","12026",47.4129821260583
"1837","12027",42.0698753791616
"1838","12028",42.8766608582008
"1839","12029",44.256679389313
"1840","12031",41.0422456920511
"1841","12032",41.806772794705
"1842","12033",45.1574882471457
"1843","12034",45.4003059663437
"1844","12036",50.6198224852071
"1845","12037",45.2727272727273
"1846","12038",50.6871508379888
"1847","12039",49.9978213507625
"1848","12040",42.5601960244227
"1849","12041",56.4059405940594
"1850","12042",50.3291316526611
"1851","12043",50.3034901365706
"1852","12044",54.7576301615799
"1853","12045",48.005
"1854","12046",55.8009708737864
"1855","12048",49.1233333333333
"1856","12049",45.3262548262548
"1857","12050",47.1101882613511
"1858","12051",56.3596673596674
"1859","12052",52.7572674418605
"1860","12053",44.225865880619
"1861","12055",55.188679245283
"1862","12056",51.8090277777778
"1863","12057",46.7724137931034
"1864","12058",47.0144927536232
"1865","12059",51.1721611721612
"1866","12060",46.7648183556405
"1867","12061",49.9035087719298
"1868","12063",44.843137254902
"1869","12064",50.3595505617978
"1870","12065",55.8839779005525
"1871","12067",47.7203791469194
"1872","12068",58.1363636363636
"1873","12069",57
"1874","12070",48.0724852071006
"1875","12071",48.131494547787
"1876","12072",49.919391634981
"1877","12073",53.6711409395973
"1878","12074",43.4745417515275
"1879","12075",42.68125
"1880","12076",57.6024096385542
"1881","12077",43.6725808856419
"1882","12078",56.6521739130435
"1883","12079",46.8829787234043
"1884","12080",48.0562913907285
"1885","12081",48.3638888888889
"1886","12082",42.3886370504684
"1887","12083",47.6916666666667
"1888","12084",41.3172538030424
"1889","12085",42.2881464824928
"1890","12087",42.0294117647059
"1891","12088",50.4558823529412
"1892","12089",44.5333853963296
"1893","12090",54.0090909090909
"1894","12091",54.8244680851064
"1895","12092",54.4868421052632
"1896","12093",49.7035175879397
"1897","12094",40.3490099009901
"1898","12095",45.8736027515047
"1899","12096",49.1809210526316
"1900","12097",57.8709677419355
"1901","12098",49.2
"1902","12099",49.8707070707071
"1903","12100",44.0824795081967
"1904","12101",48.7145922746781
"1905","12102",46.8846153846154
"1906","12103",58.0105263157895
"1907","12104",44.4377267230955
"1908","12105",50.2914979757085
"1909","12106",45.8296703296703
"1910","12107",50.8997555012225
"1911","12108",47.1908396946565
"1912","12109",45.645443196005
"1913","12110",54.7570850202429
"1914","12111",51.5142857142857
"1915","12112",47.1489361702128
"1916","12113",48.84375
"1917","12114",52.8534482758621
"1918","12115",53.3236514522822
"1919","12116",51.327868852459
"1920","12117",44.7587011123071
"1921","12118",45.3033707865169
"1922","12119",53.8562874251497
"1923","12120",57.7283950617284
"1924","12121",49.8456474030724
"1925","12122",50.4014598540146
"1926","12123",43.7647058823529
"1927","12124",43.6320028011204
"1928","12125",52.6958174904943
"1929","12126",43.2131245857138
"1930","12127",58.3333333333333
"1931","12128",43.1093493712411
"1932","12129",48.4415111515703
"1933","12130",54.0640495867769
"1934","12131",53.4117647058824
"1935","12132",49.8014059753954
"1936","12133",59.1666666666667
"1937","12134",49.0532544378698
"1938","12135",41.1743317801649
"1939","12136",45.68064
"1940","12137",53.3095238095238
"1941","12138",42.8322061526723
"1942","12139",54.3153153153153
"1943","12140",47.1253180661578
"1944","12141",49.3243243243243
"1945","12142",54.2962962962963
"1946","12901",42.5674283154122
"1947","12902",39.5355816831683
"1948","13001",50.099925980755
"1949","13002",50.4351237175619
"1950","13003",55.1218487394958
"1951","13004",51.6471119133574
"1952","13005",42.1544887213157
"1953","13006",51.6070110701107
"1954","13007",47.790194664744
"1955","13008",53.58568329718
"1956","13009",49.247700797057
"1957","13010",47.5253731343284
"1958","13011",47.9434615384615
"1959","13012",51.4864197530864
"1960","13013",42.3373385738349
"1961","13014",52.372
"1962","13015",49.4471001169982
"1963","13016",47.7069645203679
"1964","13017",55.2169491525424
"1965","13018",43.4836795252225
"1966","13019",42.650754852624
"1967","13020",44.1886663242595
"1968","13021",55.9216152019002
"1969","13022",52.4148936170213
"1970","13023",41.4649305266661
"1971","13024",50.4773869346734
"1972","13025",51.9198717948718
"1973","13026",53.9661733615222
"1974","13027",48.2906336088154
"1975","13028",43.4878305288462
"1976","13029",52.88
"1977","13030",54.8114754098361
"1978","13031",42.4443368828654
"1979","13032",49.8257575757576
"1980","13033",47.4334049409237
"1981","13034",42.2867397753761
"1982","13035",46.8925693822739
"1983","13036",50.2052451539339
"1984","13037",49.9569327731092
"1985","13038",49.5871508379888
"1986","13039",43.5491181067203
"1987","13040",49.3340101522843
"1988","13041",54.596837944664
"1989","13042",47.8525390625
"1990","13043",58.8341232227488
"1991","13044",45.5981920199501
"1992","13045",51.0055788005579
"1993","13046",53.1736011477762
"1994","13047",41.1681646168401
"1995","13048",55.8295019157088
"1996","13049",50.0240096038415
"1997","13050",50.4516129032258
"1998","13051",53.2774725274725
"1999","13052",43.9836315188428
"2000","13053",43.3867609397617
"2001","13054",43.990912150791
"2002","13055",55.1793721973094
"2003","13056",38.676603432701
"2004","13057",47.8755795981453
"2005","13058",43.2390552995392
"2006","13059",54.1493212669683
"2007","13060",58.0443686006826
"2008","13061",43.6255319148936
"2009","13062",44.9760479041916
"2010","13063",44.7599908654944
"2011","13064",36.1301087364079
"2012","13065",45.9795093795094
"2013","13066",39.1218627997769
"2014","13067",54.3871866295265
"2015","13068",47.4096385542169
"2016","13069",52.8483965014577
"2017","13070",46.4983164983165
"2018","13071",44.4169330787221
"2019","13072",48.1693635382956
"2020","13073",50.7978723404255
"2021","13074",46.702434625789
"2022","13075",52.3478260869565
"2023","13076",50.8252427184466
"2024","13077",46.0048959608323
"2025","13078",42.9033860418909
"2026","13079",41.9916985537324
"2027","13080",57.187898089172
"2028","13081",48.1944869831547
"2029","13082",41.1039869497899
"2030","13083",45.242076871207
"2031","13084",49.898
"2032","13085",45.0194975628047
"2033","13086",59.7083333333333
"2034","13087",42.3042774031469
"2035","13088",46.353115727003
"2036","13089",51.7039106145251
"2037","13090",50.3785460992908
"2038","13091",51.2338709677419
"2039","13092",48.5272995573045
"2040","13093",47.2314643663997
"2041","13094",59.5017182130584
"2042","13095",59.3770491803279
"2043","13096",43.1647203441918
"2044","13097",45.2833150784958
"2045","13098",50.072695035461
"2046","13901",47.4605887939221
"2047","13902",46.0091074681239
"2048","13903",48.6258503401361
"2049","13904",43.3411420204978
"2050","14001",44.284022238337
"2051","14002",42.8453893289493
"2052","14003",47.7238095238095
"2053","14004",45.0544303797468
"2054","14005",41.4851235501765
"2055","14006",46.3660130718954
"2056","14007",41.3864531373064
"2057","14008",46.8309119010819
"2058","14009",48.1485792536802
"2059","14010",41.7713076768084
"2060","14011",46.2515060240964
"2061","14012",43.4248633879781
"2062","14013",44.0344522534035
"2063","14014",46.4923024290113
"2064","14015",46.9569801771404
"2065","14016",48.7389530931339
"2066","14017",40.7476383265857
"2067","14018",43.8221407288563
"2068","14019",43.6743916570104
"2069","14020",53.8852459016393
"2070","14021",42.8123353341165
"2071","14022",44.0834236186349
"2072","14023",44.4269005847953
"2073","14024",43.790594498669
"2074","14025",48.0446944359988
"2075","14026",46.42079002079
"2076","14027",43.0350222774842
"2077","14028",47.4678362573099
"2078","14029",48.4752277271717
"2079","14030",40.7416547204587
"2080","14031",47.1426426426426
"2081","14032",49.0091116173121
"2082","14033",39.7671584348942
"2083","14034",50.375
"2084","14035",46.804681675861
"2085","14036",43.1578125
"2086","14037",48.6415094339623
"2087","14038",39.9625114080453
"2088","14039",46.3729838709677
"2089","14040",44.748376986792
"2090","14041",44.106846473029
"2091","14042",43.7939663133823
"2092","14043",42.0600451953083
"2093","14044",42.8769943386516
"2094","14045",41.9113753039719
"2095","14046",42.8543343943082
"2096","14047",41.2445219123506
"2097","14048",44.2539249146758
"2098","14049",41.9259843272171
"2099","14050",43.2767317939609
"2100","14051",50.3245614035088
"2101","14052",46.1283969321087
"2102","14053",42.7314840120251
"2103","14054",42.730179028133
"2104","14055",44.0052309205526
"2105","14056",41.5433323314297
"2106","14057",42.8674458759463
"2107","14058",43.9634269549404
"2108","14059",45.4900497512438
"2109","14060",42.0496315561335
"2110","14061",55.0242261103634
"2111","14062",51.9182692307692
"2112","14063",50.4302325581395
"2113","14064",49.8247126436782
"2114","14065",42.3844473569244
"2115","14066",42.0690533465403
"2116","14067",40.4825102880658
"2117","14068",51.3091787439614
"2118","14069",45.7576980740399
"2119","14070",50.9012430939227
"2120","14071",48.376354679803
"2121","14072",51.2361359570662
"2122","14073",48.2015625
"2123","14074",48.0087405641637
"2124","14075",50.2409448818898
"2125","14901",42.9947735191638
"2126","14902",42.474981870921
"2127","15001",49.7660244535013
"2128","15002",39.8788001495141
"2129","15003",55.1030534351145
"2130","15004",47.681763595814
"2131","15005",41.9471867554524
"2132","15006",50.383463649975
"2133","15007",54.803513909224
"2134","15008",48.855727368263
"2135","15009",46.6298935110703
"2136","15010",55.527820316488
"2137","15011",44.6311692438043
"2138","15012",47.1847360912981
"2139","15013",43.8000757288906
"2140","15014",52.3318311195446
"2141","15015",51.5629199755651
"2142","15016",49.9066999424074
"2143","15017",43.5207367650646
"2144","15018",51.4111384111384
"2145","15019",45.6827770530402
"2146","15020",54.3459861502949
"2147","15021",45.5458056542561
"2148","15022",49.3839125224685
"2149","15023",46.9887417218543
"2150","15024",49.7290335463259
"2151","15025",54.1278748850046
"2152","15026",NA
"2153","15027",49.8089584457636
"2154","15028",48.9396226415094
"2155","15029",52.3867226890756
"2156","15030",46.3546913620135
"2157","15031",42.6323610884797
"2158","15032",48.0804342462374
"2159","15033",49.468
"2160","15034",51.5369676320273
"2161","15035",49.4785514454461
"2162","15036",48.7916564978646
"2163","15037",48.259527357888
"2164","15038",51.6086012163336
"2165","15039",54.5082089552239
"2166","15040",50.4682274247492
"2167","15041",47.3001052077854
"2168","15042",50.3240514075887
"2169","15043",52.8684603886398
"2170","15044",55.0773313115997
"2171","15045",53.4415516792502
"2172","15046",47.2287370265534
"2173","15047",52.6427713255907
"2174","15048",45.7954436832882
"2175","15049",53.7048903878583
"2176","15050",53.6963817514421
"2177","15051",49.4795781399808
"2178","15052",51.5306788511749
"2179","15053",50.8999644001424
"2180","15054",44.3803000819336
"2181","15055",50.351781803703
"2182","15056",46.7262816735415
"2183","15057",47.2423987669889
"2184","15058",44.0247988175398
"2185","15059",45.7326732673267
"2186","15060",41.7491039426523
"2187","15061",54.4652938043671
"2188","15062",52.9883021933387
"2189","15063",NA
"2190","15064",52.1082668904742
"2191","15065",46.7052354769304
"2192","15066",48.1625107480654
"2193","15067",46.6293195964799
"2194","15068",51.676550845916
"2195","15069",48.0763575390172
"2196","15070",48.3565752880413
"2197","15071",47.5048129512142
"2198","15072",47.1644420230636
"2199","15073",44.3427815852205
"2200","15074",48.7205327413984
"2201","15075",46.0884715185963
"2202","15076",51.694683908046
"2203","15077",49.5512710959197
"2204","15078",45.1909901071049
"2205","15079",55.3620466321244
"2206","15080",55.8115606936416
"2207","15081",51.0064635272391
"2208","15082",44.1550021468441
"2209","15083",54.4805781391147
"2210","15084",55.0708806382326
"2211","15085",52.5568828213879
"2212","15086",52.217723199469
"2213","15087",50.4874656068481
"2214","15088",51.6039989613088
"2215","15089",47.1158378270421
"2216","15090",55.4087530966144
"2217","15091",51.9239040529363
"2218","15092",51.2305040930633
"2219","15093",52.9877077168222
"2220","15901",52.5107284768212
"2221","15902",52.3263343799058
"2222","16001",59.0491803278689
"2223","16002",51.6926406926407
"2224","16003",50.7948717948718
"2225","16004",60.3020408163265
"2226","16005",56.3229571984436
"2227","16006",55.224
"2228","16007",45.5534825870647
"2229","16008",59.7111111111111
"2230","16009",63.75
"2231","16010",54.4859154929577
"2232","16011",58.4615384615385
"2233","16012",54.3176470588235
"2234","16013",62.3333333333333
"2235","16014",51.2025316455696
"2236","16015",53.6746031746032
"2237","16016",54.6443514644351
"2238","16017",50.6234096692112
"2239","16018",51.5949074074074
"2240","16019",60.2553191489362
"2241","16020",70.8571428571429
"2242","16022",62.3506493506493
"2243","16023",43.4335443037975
"2244","16024",51.4411764705882
"2245","16025",64.16
"2246","16026",55.0714285714286
"2247","16027",47.581914893617
"2248","16029",56.3473684210526
"2249","16030",54.2608695652174
"2250","16031",58.5641025641026
"2251","16032",49.2073863636364
"2252","16033",50.6010695187166
"2253","16034",60.7142857142857
"2254","16035",53.2118644067797
"2255","16036",53.2158273381295
"2256","16038",57.125
"2257","16039",53.2397408207343
"2258","16040",47.1428571428571
"2259","16041",51.2720588235294
"2260","16042",49.59604743083
"2261","16043",53.9807692307692
"2262","16044",66.2105263157895
"2263","16045",63.9661016949153
"2264","16046",55.7284482758621
"2265","16047",53.6954732510288
"2266","16048",49.7855579868709
"2267","16049",60.6212121212121
"2268","16050",52.7408906882591
"2269","16051",58.5476190476191
"2270","16052",44.8900523560209
"2271","16053",51.1527777777778
"2272","16055",50.7408805031447
"2273","16056",54.1049382716049
"2274","16057",60.4179104477612
"2275","16058",56.05
"2276","16060",50.8043742405832
"2277","16061",49.8631578947368
"2278","16062",51.2758620689655
"2279","16063",57.7589285714286
"2280","16064",48.3192261185006
"2281","16065",54.0735632183908
"2282","16066",44.2220431840155
"2283","16067",56.4666666666667
"2284","16068",52.682119205298
"2285","16070",48.6451612903226
"2286","16071",51.3333333333333
"2287","16072",60.0763358778626
"2288","16073",52.454128440367
"2289","16074",65.0967741935484
"2290","16078",43.1121180498343
"2291","16079",58.75
"2292","16081",47.5
"2293","16082",52.6325878594249
"2294","16083",59.7027027027027
"2295","16084",59.2352941176471
"2296","16085",53.1756756756757
"2297","16086",44.9810699588477
"2298","16087",59.8731343283582
"2299","16088",54.6634615384615
"2300","16089",47.9650655021834
"2301","16091",64.8833333333333
"2302","16092",49.5730337078652
"2303","16093",56.9818181818182
"2304","16094",53.8461538461538
"2305","16095",52.010989010989
"2306","16096",44.3100558659218
"2307","16097",62.4626865671642
"2308","16098",47.1491875923191
"2309","16099",59.1666666666667
"2310","16100",49.7869897959184
"2311","16101",62.7333333333333
"2312","16102",46.4826910516003
"2313","16103",60.3142857142857
"2314","16104",60.5178571428571
"2315","16106",44.6150114155251
"2316","16107",59.183908045977
"2317","16108",43.85
"2318","16109",55.4117647058824
"2319","16110",51.1452991452991
"2320","16111",50.551912568306
"2321","16112",48.0800915331808
"2322","16113",42.268287037037
"2323","16115",52.5294117647059
"2324","16116",61.9545454545455
"2325","16117",48.2730184147318
"2326","16118",49.1024983984625
"2327","16119",51.1236559139785
"2328","16121",55.2094017094017
"2329","16122",46.7852348993289
"2330","16123",60.6290322580645
"2331","16124",46.5744497194648
"2332","16125",42.9394904458599
"2333","16126",48.0428893905192
"2334","16128",56.0566037735849
"2335","16129",56.4242424242424
"2336","16130",47.8488549618321
"2337","16131",58.3492063492063
"2338","16132",65.3548387096774
"2339","16133",42.6343517753922
"2340","16134",41.5492648301504
"2341","16135",58.9117647058824
"2342","16137",62.3684210526316
"2343","16139",60.9025974025974
"2344","16140",54.7727272727273
"2345","16141",60.4427480916031
"2346","16142",52.7876712328767
"2347","16143",57.3571428571429
"2348","16145",53.2408602150538
"2349","16146",64.9240506329114
"2350","16147",54.7142857142857
"2351","16148",55.0681818181818
"2352","16149",51.8875
"2353","16150",53.258064516129
"2354","16151",56.7931034482759
"2355","16152",56.9714285714286
"2356","16153",47.4447368421053
"2357","16154",43.2854345533966
"2358","16155",47.2890625
"2359","16156",58.0344827586207
"2360","16157",53.970297029703
"2361","16158",46.6879643387816
"2362","16159",61.3743842364532
"2363","16160",64.8103448275862
"2364","16161",58.1041666666667
"2365","16162",62.4
"2366","16163",65.8852459016394
"2367","16165",59.0754716981132
"2368","16166",53.3551724137931
"2369","16167",56.0032467532468
"2370","16169",63.3181818181818
"2371","16170",47.8738839285714
"2372","16171",46.5559210526316
"2373","16172",59.9593023255814
"2374","16173",59.989010989011
"2375","16174",53.8716577540107
"2376","16175",40.2442312678247
"2377","16176",45.8070175438597
"2378","16177",52.5086206896552
"2379","16181",56.9846153846154
"2380","16185",64.3255813953488
"2381","16186",54.2096069868996
"2382","16187",55.8
"2383","16188",49.4950495049505
"2384","16189",51.3475409836066
"2385","16190",43.1389878831076
"2386","16191",48.8461538461538
"2387","16192",57.2857142857143
"2388","16193",67.5849056603774
"2389","16194",59.3140096618357
"2390","16195",53.4
"2391","16196",51.6034985422741
"2392","16197",65.3382352941177
"2393","16198",48.3190031152648
"2394","16199",70.8148148148148
"2395","16202",50.4328703703704
"2396","16203",40.6074814575943
"2397","16204",48.6236559139785
"2398","16205",53.3478260869565
"2399","16206",58.3350515463918
"2400","16209",59.5225225225225
"2401","16211",62.039886039886
"2402","16212",52.3891050583658
"2403","16213",57.7894736842105
"2404","16215",54.216
"2405","16216",58.3309352517986
"2406","16217",54.9708737864078
"2407","16218",53.9433962264151
"2408","16219",56.379746835443
"2409","16224",50.9480519480519
"2410","16225",56.4126984126984
"2411","16227",57.8055555555556
"2412","16228",53.2642487046632
"2413","16231",54.75
"2414","16234",69.1363636363636
"2415","16236",48.0738007380074
"2416","16237",60.0568181818182
"2417","16238",54.1572580645161
"2418","16239",54.2403100775194
"2419","16240",60.21
"2420","16242",52.2319277108434
"2421","16243",51.5904365904366
"2422","16244",50.6639892904953
"2423","16245",51.7072072072072
"2424","16246",53.8888888888889
"2425","16247",59.3048780487805
"2426","16248",46.3691542288557
"2427","16249",47.1305037683459
"2428","16250",61.3823529411765
"2429","16251",45.0035056967572
"2430","16253",51.568
"2431","16254",53.0754716981132
"2432","16255",58.8986486486486
"2433","16258",59.4869109947644
"2434","16259",48.2727272727273
"2435","16263",43.4459143968872
"2436","16264",55.3588516746412
"2437","16265",60.5909090909091
"2438","16266",54.4816753926702
"2439","16269",55.8091787439614
"2440","16270",50.2041884816754
"2441","16271",45.9798339264531
"2442","16272",55.2300469483568
"2443","16273",56.0457317073171
"2444","16274",59.6697247706422
"2445","16275",58.0909090909091
"2446","16276",58.9444444444444
"2447","16277",64
"2448","16278",59.0357142857143
"2449","16279",49.6428571428571
"2450","16280",62.2899408284024
"2451","16901",56.1406685236769
"2452","16902",61.2698412698413
"2453","16903",44.7262382864793
"2454","16904",49.2658486707566
"2455","16905",37.9678873239437
"2456","16906",66.4411764705882
"2457","16908",56.2446808510638
"2458","16909",52.6857142857143
"2459","16910",64.3466666666667
"2460","17001",43.6662804171495
"2461","17002",39.997385620915
"2462","17003",38.9032258064516
"2463","17004",43.4703557312253
"2464","17005",41.8172757475083
"2465","17006",42.4482109227872
"2466","17007",45.5167238421955
"2467","17008",41.7944817828086
"2468","17009",41.9232748184019
"2469","17010",46.5757575757576
"2470","17011",42.9411146161935
"2471","17012",38.7891529555149
"2472","17013",45.266255461321
"2473","17014",50.5842696629214
"2474","17015",40.6544656659851
"2475","17016",44.2147852147852
"2476","17018",45.2064896755162
"2477","17019",44.3811821471653
"2478","17020",40.3614506111
"2479","17021",39.6881720430108
"2480","17022",40.4192131911462
"2481","17023",42.9219321541314
"2482","17024",45.4053333333333
"2483","17025",41.4605337876207
"2484","17026",41.37517053206
"2485","17027",44.5890483785221
"2486","17028",45.4087403598972
"2487","17029",46.8566176470588
"2488","17030",43.3729338842975
"2489","17031",44.1123595505618
"2490","17032",43.1246753246753
"2491","17033",41.0113058943089
"2492","17034",43.3117994881299
"2493","17035",46.02658788774
"2494","17036",47.5587871287129
"2495","17037",48
"2496","17038",37.4729981378026
"2497","17039",47.6597040905135
"2498","17040",43.5061728395062
"2499","17041",47.6537216828479
"2500","17042",44.9787234042553
"2501","17043",51.781914893617
"2502","17044",40.7596541786744
"2503","17046",46.5184794086589
"2504","17047",42.1136036036036
"2505","17048",43.2763372620127
"2506","17049",36.6790145657256
"2507","17050",41.9979296066253
"2508","17051",44.8652482269504
"2509","17052",46.1111111111111
"2510","17054",51.3415730337079
"2511","17055",49.2241379310345
"2512","17056",42.6235931638183
"2513","17057",44.7705047318612
"2514","17058",45.0314960629921
"2515","17060",48.6070763500931
"2516","17061",41.2350427350427
"2517","17062",44.7404334244436
"2518","17063",44.6968325791855
"2519","17064",49.4320388349515
"2520","17065",44.0777537796976
"2521","17066",39.6727426696306
"2522","17067",42.2274336283186
"2523","17068",50.953795379538
"2524","17069",46.9656750572082
"2525","17070",46.5958904109589
"2526","17071",41.6160653505786
"2527","17073",38.9498127340824
"2528","17074",43.1448538754765
"2529","17075",41.840354767184
"2530","17076",44.0898203592814
"2531","17077",44.1148886283705
"2532","17078",42.1069042316258
"2533","17079",40.1032998287688
"2534","17080",43.6510416666667
"2535","17081",42.1691542288557
"2536","17082",43.6211293260474
"2537","17083",41.0939175017478
"2538","17084",46.085409252669
"2539","17085",47.9664082687339
"2540","17086",39.0427710843373
"2541","17087",40.8244514106583
"2542","17088",40.1018957345972
"2543","17089",40.9437955360241
"2544","17090",42.5750350631136
"2545","17091",46.7084112149533
"2546","17092",44.8969633507853
"2547","17093",43.5594179466451
"2548","17094",43.4814814814815
"2549","17095",40.5374402005679
"2550","17096",42.8490566037736
"2551","17097",42.8506944444444
"2552","17098",42.8920086393089
"2553","17099",45.59
"2554","17100",43.1701388888889
"2555","17101",41.8304020100502
"2556","17102",50.6948424068768
"2557","17103",42.2391735069346
"2558","17105",45.2231884057971
"2559","17106",46.9141414141414
"2560","17107",48.0595238095238
"2561","17109",43.6870967741935
"2562","17110",45.4339285714286
"2563","17111",41.4597056762439
"2564","17112",46.3041666666667
"2565","17114",42.6433223849023
"2566","17115",44.2105263157895
"2567","17116",47.5864485981308
"2568","17117",41.587377387713
"2569","17118",43.8964433416046
"2570","17119",47.0444444444444
"2571","17120",43.4739010989011
"2572","17121",45.2322580645161
"2573","17123",44.1607142857143
"2574","17124",45.4025052192067
"2575","17125",45.9822485207101
"2576","17126",46.8721227621483
"2577","17128",46.7827648114901
"2578","17129",44.1570680628272
"2579","17130",44.8620689655172
"2580","17132",43.5147523709168
"2581","17133",46.4106308411215
"2582","17134",47.3453947368421
"2583","17135",44.8217054263566
"2584","17136",44.4807692307692
"2585","17137",41.8020098353646
"2586","17138",52.7130761994356
"2587","17139",41.4733153638814
"2588","17140",47.0824634655532
"2589","17141",41.0024246257643
"2590","17142",37.97261716693
"2591","17143",47.0815217391304
"2592","17144",46.9275362318841
"2593","17145",49.1772727272727
"2594","17146",41.5634481098001
"2595","17147",45.109691752291
"2596","17148",42.0263157894737
"2597","17149",42.3139293139293
"2598","17150",41.4278126508933
"2599","17151",45.6463414634146
"2600","17152",41.7727066188721
"2601","17153",45.3516483516484
"2602","17154",41.3522012578616
"2603","17155",36.8996203870807
"2604","17157",43.3375
"2605","17158",39.6492220650636
"2606","17159",45.1718946047679
"2607","17160",42.8153142960583
"2608","17161",43.232428670842
"2609","17162",40.8983050847458
"2610","17163",39.6303462321792
"2611","17164",43.5924951779765
"2612","17165",45.4810562571757
"2613","17166",42.6302631578947
"2614","17167",48.1429900744417
"2615","17168",42.9096385542169
"2616","17169",39.0721476510067
"2617","17170",50.4336734693878
"2618","17171",47.1433962264151
"2619","17172",40.2854914196568
"2620","17173",44.792828685259
"2621","17174",42.0436681222707
"2622","17175",42.6360052562418
"2623","17176",44.6686746987952
"2624","17177",47.1642441860465
"2625","17178",40.8741626794258
"2626","17180",40.3492479233705
"2627","17181",41.9899754113864
"2628","17182",39.2092391304348
"2629","17183",43.6695652173913
"2630","17184",44.8785625774473
"2631","17185",44.7674113009198
"2632","17186",41.0340409256072
"2633","17187",44.6927570093458
"2634","17188",51.0307692307692
"2635","17189",45.2010256410256
"2636","17190",41.5966460723742
"2637","17191",43.1801801801802
"2638","17192",49.8764705882353
"2639","17193",40.585142305837
"2640","17194",47.8279569892473
"2641","17195",45.2422907488987
"2642","17196",45.0177514792899
"2643","17197",44.890243902439
"2644","17198",42.8293029871977
"2645","17199",42.0650557620818
"2646","17200",44.9828850855746
"2647","17201",43.0476190476191
"2648","17202",43.9932966655208
"2649","17203",45.1511111111111
"2650","17204",38.8793542905692
"2651","17205",44.5693430656934
"2652","17206",45.6326530612245
"2653","17207",43.8396378920142
"2654","17208",42.7850980392157
"2655","17209",40.3667781493868
"2656","17210",43.8167848699764
"2657","17211",44.885372112917
"2658","17212",41.7062146892655
"2659","17213",41.9262985787951
"2660","17214",41.908358509567
"2661","17215",39.6219392752204
"2662","17216",45.0970873786408
"2663","17217",45.4803493449782
"2664","17218",42.1880239520958
"2665","17220",43.8853868194842
"2666","17221",42.3036340158642
"2667","17222",40.7341772151899
"2668","17223",42.8736559139785
"2669","17224",47.6683417085427
"2670","17225",40.6498673740053
"2671","17226",42.0757967269595
"2672","17227",44.9339622641509
"2673","17228",41.9818652849741
"2674","17230",40.4050131926121
"2675","17232",47.8529411764706
"2676","17233",41.009600960096
"2677","17234",49.6141078838174
"2678","17901",45.3110236220472
"2679","17902",44.5575221238938
"2680","17903",40.4615384615385
"2681","18001",46.5653846153846
"2682","18002",50.1107205623902
"2683","18003",39.4898217487607
"2684","18004",48.3483146067416
"2685","18005",49.6919315403423
"2686","18006",38.3776689786482
"2687","18007",50.8503740648379
"2688","18010",48.5015873015873
"2689","18011",41.0337099125364
"2690","18012",49.2525334414268
"2691","18013",42.9224475882052
"2692","18014",36.7179514144495
"2693","18015",46.5010615711253
"2694","18016",52.813056379822
"2695","18017",44.0833494040961
"2696","18018",50.9758620689655
"2697","18020",45.843797856049
"2698","18021",39.2258011503698
"2699","18022",37.5822257383966
"2700","18023",42.5542829172785
"2701","18024",46.7336734693878
"2702","18025",47.6109422492401
"2703","18027",40.4897280966767
"2704","18028",47.0075901328273
"2705","18029",45.1628318584071
"2706","18030",46.8398876404494
"2707","18032",47.6174496644295
"2708","18033",46.8924731182796
"2709","18034",50.7764084507042
"2710","18035",46.6566552901024
"2711","18036",40.7135446685879
"2712","18037",41.1974921630094
"2713","18038",45.8234336859235
"2714","18039",46.331260880378
"2715","18040",43.9389920424403
"2716","18042",42.4955595026643
"2717","18043",48.6616915422886
"2718","18044",53.731914893617
"2719","18045",50.9735049205148
"2720","18046",49.4831683168317
"2721","18047",39.0355697289341
"2722","18048",36.9188872620791
"2723","18049",49.3894080996885
"2724","18050",43.0244145490782
